Contig	T0-R-Dry-soil-A Mean	T0-R-Dry-soil-B Mean	T0-R-Dry-soil-C Mean	T1-R-H218O-A Mean	T1-R-H218O-B Mean	T1-R-H218O-C Mean	T1-R-H218O-P-A Mean	T1-R-H218O-P-B Mean	T1-R-H218O-P-C Mean	T1-R-H2O-A Mean	T1-R-H2O-B Mean	T1-R-H2O-C Mean	T1-R-H2O-P-A Mean	T1-R-H2O-P-B Mean	T1-R-H2O-P-C Mean	T2-R-H218O-A Mean	T2-R-H218O-B Mean	T2-R-H218O-C Mean	T2-R-H218O-P-A Mean	T2-R-H218O-P-B Mean	T2-R-H218O-P-C Mean	T2-R-H2O-A Mean	T2-R-H2O-B Mean	T2-R-H2O-C Mean	T2-R-H2O-P-A Mean	T2-R-H2O-P-B Mean	T2-R-H2O-P-C Mean	T3-R-H218O-A Mean	T3-R-H218O-B Mean	T3-R-H218O-C Mean	T3-R-H218O-P-A Mean	T3-R-H218O-P-B Mean	T3-R-H218O-P-C Mean	T3-R-H2O-A Mean	T3-R-H2O-B Mean	T3-R-H2O-C Mean	T3-R-H2O-P-A Mean	T3-R-H2O-P-B Mean	T3-R-H2O-P-C Mean
NODE_1017_length_23512_cov_7.032076__full	0	0	0	0	0	0	0	0	0	0	0	0.020374969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1018_length_23493_cov_7.757245__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012423425	0	0	0	0	0	0	0	0	0	0	0
NODE_1025_length_23280_cov_9.014020__full	0	0	0	0	0.01253783	0	0	0	0	0	0.01253783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034673583	0	0	0	0
NODE_1029_length_23155_cov_8.060722__full	0.011562704	0	0	0.037817866	0.037817866	0.031210607	0.06302977	0.012605955	0	0.012605955	0.034948923	0.069332756	0.037687458	0.037817866	0.04351228	0.012605955	0.012605955	0.012605955	0.008606825	0.023212345	0.0063029774	0.02521191	0.08824169	0.05042382	0.012605955	0.012605955	0.012605955	0.012605955	0	0.012605955	0.012605955	0	0	0.012605955	0.012605955	0.012605955	0.0060856338	0	0
NODE_1032_length_23087_cov_10.205325__full	0	0	0	0	0	0	0	0	0	0.012643327	0	0.012643327	0	0	0	0.012643327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1034_length_23072_cov_10.690985__full	0	0	0	0	0	0	0	0	0	0	0.012651601	0.0063258004	0.012040834	0	0	0	0	0	0.0063258004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1036_length_23036_cov_21.510267__full	0	0	0	0.012671502	0	0.012584113	0.04797693	0	0.13344403	0.012671502	0.012671502	0	0	0.054050513	0	0	0	0	0	0	0.012671502	0	0	0.00803985	0.012671502	0.022633925	0	0.012671502	0	0	0.038014505	0	0	0	0	0.006335751	0	0	0
NODE_1037_length_23033_cov_9.845644__full	0	0	0	0	0	0	0.010750338	0	0	0.025346328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1039_length_22965_cov_7.869894__full	0	0	0	0.012710935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012710935	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1045_length_22842_cov_7.816779__full	0	0	0	0	0.0124713555	0	0.008637405	0	0	0.02555967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02555967	0	0	0	0	0	0	0	0.011457782
NODE_1048_length_22798_cov_12.120049__full	0	0	0	0	0	0	0	0	0.012804663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011568351	0	0.012274815	0	0	0	0	0	0	0.012804663	0	0	0	0	0	0	0
NODE_1054_length_22753_cov_15.391366__full	0	0	0.02566031	0	0	0	0	0	0	0.012830155	0	0	0.06415077	0.012830155	0	0	0	0	0	0	0	0	0	0	0	0	0.02566031	0	0	0	0.019289475	0	0	0	0	0	0	0	0
NODE_1056_length_22725_cov_8.029170__full	0	0	0	0	0	0	0	0	0	0.0128460685	0	0	0	0	0.010542636	0	0	0.010011074	0	0	0.01213732	0	0	0	0.025692137	0.023654485	0	0.011251384	0	0	0	0.0064230342	0	0	0.0128460685	0.0128460685	0	0	0.0128460685
NODE_1061_length_22659_cov_6.964184__full	0.019192323	0.011906348	0.009685015	0.037718248	0.012794882	0.040961392	0.046381447	0.02363499	0.020347416	0.015904749	0.043182727	0.07632503	0.06570705	0.06655116	0.040561553	0.019059043	0.03500822	0.038828913	0.044693235	0.07881292	0.04540406	0.024967792	0.053756274	0.042960595	0.01990315	0.006441868	0.046736863	0	0	0	0	0.011284376	0.01737083	0.062019635	0.057932384	0.011906348	0.027811097	0	0
NODE_1064_length_22604_cov_6.866296__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1068_length_22538_cov_16.802175__full	0	0	0.010541362	0	0	0	0.012953368	0	0	0	0	0	0	0.06476684	0	0	0	0	0	0	0.012953368	0	0	0	0	0	0	0.038860105	0.012953368	0.012953368	0	0	0	0	0	0	0	0	0.0054493477
NODE_1076_length_22445_cov_11.011098__full	0	0	0	0	0.013007401	0	0	0	0	0	0	0.013007401	0	0	0	0.010854452	0	0	0	0	0	0	0.07625028	0	0	0	0	0	0	0	0	0	0	0	0.021619197	0	0	0	0
NODE_1077_length_22443_cov_12.011368__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065042838	0.0130085675	0.0065042838	0	0	0	0	0	0.01951285	0.0063697123	0	0	0
NODE_1085_length_22343_cov_5.817569__full	0	0	0	0	0	0	0	0	0	0.013067183	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010363628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1089_length_22264_cov_37.088067__full	0	0	0	0.083793074	0.07081487	0.0639414	0	0	0	0.008863163	0.02622773	0.029393144	0	0	0	0.05245546	0	0	0	0	0	0.022790993	0	0.011938139	0	0	0	0	0	0.013113865	0	0	0	0	0	0	0	0	0
NODE_1091_length_22255_cov_16.674716__full	0	0	0	0	0	0.026238408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006559602	0	0.006559602	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013119204	0	0
NODE_1098_length_22205_cov_13.799647__full	0	0	0	0.052595783	0.013148946	0	0.052595783	0.06574473	0.03944684	0.06347767	0.011516663	0.051870324	0.090138294	0.07889368	0.08669236	0.026297892	0.052595783	0.04144185	0.0123328045	0.06039447	0.052595783	0.026297892	0.11525731	0.026297892	0.20476082	0.032192245	0.09639537	0.01972342	0.052595783	0.0074359556	0.07599184	0.00952165	0.011607345	0.013148946	0.013148946	0	0.039084107	0.03944684	0
NODE_1099_length_22202_cov_10.062978__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012425177	0	0.013150735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1106_length_22122_cov_17.212959__full	0	0	0	0.0114691425	0.006599308	0	0.026397232	0	0.012106317	0	0.013198616	0.013198616	0	0.00755507	0	0	0	0	0	0	0	0.023484435	0.026397232	0	0	0	0.013198616	0	0	0	0.013198616	0	0	0.026397232	0.013198616	0.030129256	0	0	0
NODE_1111_length_22056_cov_7.590245__full	0	0	0	0	0	0	0	0	0.0132383825	0	0	0	0	0	0.012051493	0	0	0	0.020451019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011047201	0	0
NODE_1134_length_21799_cov_12.784608__full	0	0	0	0	0	0	0	0	0	0	0	0.013395538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040186614	0	0	0	0	0
NODE_1138_length_21759_cov_20.102170__full	0	0	0	0	0	0	0	0	0	0.013420334	0	0	0	0	0	0	0.010273498	0	0	0	0	0	0	0	0	0	0	0	0	0.040261004	0	0	0	0	0	0	0	0.026840668	0.029432181
NODE_1148_length_21647_cov_14.503852__full	0	0	0	0.20528446	0.038982183	0.026980508	0.060473554	0.011164349	0.020188864	0.046843745	0.12429641	0.07740615	0.040470764	0.069032885	0.020235382	0	0.013490254	0.013490254	0.018700283	0.047122855	0.050332606	0	0.040470764	0.060706146	0.04721589	0	0.03684235	0.033772156	0.024654603	0.026980508	0.053821463	0.026980508	0.0667535	0.10559613	0.033725638	0.013490254	0.1471368	0.013490254	0.024654603
NODE_1152_length_21618_cov_10.185139__full	0	0	0	0	0.013508478	0	0	0	0	0	0.013508478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006754239	0	0	0	0
NODE_1158_length_21553_cov_9.806656__full	0	0	0	0	0	0	0	0	0	0.027099004	0	0	0	0	0	0	0	0.027099004	0	0	0	0	0.013549502	0.008970705	0	0	0	0.027099004	0	0	0.013549502	0	0	0	0.013549502	0	0	0	0
NODE_1162_length_21505_cov_10.253667__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1172_length_21411_cov_36.507273__full	0	0	0	0	0	0	0	0	0	0	0	0	0.011852688	0	0	0	0.006819999	0	0	0	0	0	0.013639998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1174_length_21376_cov_24.298256__full	0	0	0	0.04616979	0	0	0.023461793	0.013474042	0	0	0	0.027324978	0.0068312446	0	0	0	0	0	0.020493735	0	0	0	0	0	0	0	0	0.013662489	0	0	0	0.019410158	0	0	0	0	0	0	0
NODE_1176_length_21359_cov_25.794967__full	0	0	0	0.027252581	0	0	0	0	0	0	0.0068367203	0	0.013673441	0.013673441	0.012919044	0	0	0.008864162	0.013673441	0.013673441	0.013673441	0	0.03828563	0	0.013673441	0	0.020510161	0.027346881	0.013673441	0	0	0	0	0.013673441	0	0	0.011787449	0.024517894	0
NODE_1179_length_21315_cov_7.644561__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1180_length_21298_cov_13.948818__full	0	0	0	0	0	0	0.01371288	0	0	0	0.01371288	0.00685644	0	0	0	0	0	0	0	0	0.00685644	0	0	0	0.009646302	0	0	0	0	0.00685644	0	0	0	0	0	0	0	0	0
NODE_1185_length_21208_cov_6.991852__full	0	0	0	0	0	0	0	0	0	0	0.013771488	0.013771488	0	0.013771488	0	0	0.008642796	0.013771488	0	0	0	0.013771488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1191_length_21148_cov_10.666397__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138108395	0	0	0	0	0	0	0	0	0.013715592	0	0	0	0	0	0.0069054198	0.0138108395	0	0	0	0
NODE_1210_length_20962_cov_6.654891__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013934269	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1218_length_20897_cov_10.162131__full	0	0	0	0.013110329	0.013399527	0	0	0	0	0.027955849	0	0	0	0	0	0	0	0	0.013977924	0	0	0	0	0	0.013977924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1222_length_20846_cov_14.916807__full	0	0	0	0	0	0.013722459	0.008600696	0	0	0	0.014012369	0	0.028024739	0.014012369	0	0	0	0	0	0	0	0	0	0	0	0.028024739	0	0	0	0.014012369	0	0	0	0	0	0.014012369	0	0.012466177	0
NODE_1229_length_20682_cov_11.463781__full	0	0	0	0.027858952	0	0	0	0	0	0	0	0	0	0	0.014124294	0	0	0	0	0	0.013052796	0.010714982	0.014124294	0	0	0	0	0	0	0	0	0	0	0	0.011202026	0	0	0	0
NODE_1230_length_20676_cov_14.982796__full	0	0	0.012374549	0.05242132	0.008866803	0.0140309855	0.04238527	0	0.014128422	0.021095196	0.02767222	0.010718114	0.022118289	0	0.014128422	0.014128422	0	0.049449477	0	0.007064211	0.007064211	0	0	0	0	0	0.06362662	0	0	0	0	0	0	0.028256845	0.012861736	0.028256845	0.041995518	0.011789925	0
NODE_1235_length_20544_cov_6.424162__full	0.028439738	0	0.014121801	0	0.042659607	0	0	0	0	0.05462391	0.014219869	0	0	0	0.025889968	0	0	0	0	0	0	0.014219869	0.028439738	0.049426302	0.010199078	0	0.010787486	0	0	0	0.014219869	0.011375895	0	0	0.011768167	0	0.028390704	0.028439738	0
NODE_1237_length_20516_cov_9.117990__full	0	0.08003535	0	0	0	0	0.014239418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1238_length_20495_cov_10.766082__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1239_length_20481_cov_7.995094__full	0	0	0	0.013083468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014263932	0
NODE_1249_length_20371_cov_19.237125__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010583057	0	0	0	0	0	0
NODE_1259_length_20291_cov_6.241729__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1261_length_20274_cov_11.507608__full	0	0	0	0	0	0	0.057642616	0	0.009043927	0	0	0.008248857	0	0.026833631	0	0	0	0.028821308	0	0	0	0	0.028821308	0	0	0	0	0.007205327	0	0	0	0	0	0	0	0	0	0	0
NODE_1264_length_20220_cov_7.596789__full	0	0	0	0	0	0	0.014449427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1267_length_20179_cov_8.197012__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1276_length_20105_cov_12.516445__full	0	0	0	0.055925835	0.014532698	0.042495616	0.014532698	0	0.014532698	0.043598097	0.09892257	0.050864443	0.09591581	0	0	0.028163368	0	0.057028312	0.05532448	0.04219494	0.029065397	0.16938111	0.10899524	0	0.18892509	0.014532698	0.029065397	0.2385367	0.014532698	0	0.19423704	0.054322224	0.029065397	0.013630669	0.13510399	0	0.0125281885	0.05151591	0
NODE_1279_length_20092_cov_13.815886__full	0	0.011734028	0	0	0.0072710863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007822686	0	0	0	0.0142413	0.014542173	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1280_length_20070_cov_7.423764__full	0	0	0	0	0	0	0	0	0	0	0.0072791167	0	0	0	0.013453815	0.0436747	0.0072791167	0.014056225	0.0072791167	0.0072791167	0	0	0	0.012349398	0	0	0	0	0	0	0	0	0	0.029116467	0	0	0	0	0
NODE_1282_length_20055_cov_11.500601__full	0	0	0	0.010952022	0	0	0	0	0.014569203	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021803567	0	0	0.02130118	0	0	0	0	0	0	0.014468727	0	0	0	0	0	0
NODE_1288_length_20023_cov_41.603242__full	0	0	0	0.012277965	0	0.034619834	0	0	0	0.009158154	0.09902883	0	0	0	0	0	0	0	0	0	0	0	0.05112464	0	0	0	0	0	0	0	0	0	0	0.029185327	0	0.028380215	0	0	0
NODE_1297_length_19962_cov_6.449831__full	0	0	0	0.04391278	0.029275186	0	0	0.0060064606	0	0	0	0	0	0	0	0.014637593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014637593	0	0	0	0.014637593	0	0	0.014637593	0
NODE_1298_length_19961_cov_11.303293__full	0	0	0	0.01231639	0	0	0	0	0	0	0.012518298	0	0	0	0	0.012013528	0	0.012013528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029276665	0.013628792	0	0.026449952	0	0	0
NODE_1299_length_19959_cov_8.504632__full	0	0	0.01463981	0	0	0	0	0	0	0.01463981	0.02927962	0.02927962	0	0	0	0	0	0.01463981	0	0	0	0	0	0	0	0	0	0	0	0.01463981	0	0	0	0	0	0.01463981	0	0	0
NODE_1306_length_19903_cov_7.041355__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1307_length_19892_cov_9.503309__full	0	0	0.026846318	0.3107588	0.033329956	0.65312535	0.1713099	0.15120049	0.11751596	0.38081247	0.051869113	0.20256306	0.20808429	0.11123493	0.28892717	0.11569243	0.116198964	0.21629015	0.16948637	0.04406848	0.014689495	0.25509068	0.31952184	0.08448992	0.20737514	0.08813696	0.0826664	0.19065951	0.12460744	0.069699116	0.092797086	0.111437544	0.09472191	0.28239286	0.30837807	0.11700942	0.2942964	0.054604396	0.014689495
NODE_1314_length_19852_cov_7.385359__full	0	0	0	0	0	0	0	0	0	0.014719318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1315_length_19847_cov_19.248734__full	0	0	0	0	0	0.05208915	0	0	0	0	0	0	0	0	0	0	0	0	0.04416916	0	0	0	0.014723054	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017159974	0	0.029446108
NODE_1322_length_19768_cov_7.883268__full	0.028137425	0	0	0.07391171	0	0.014782343	0.014782343	0.014782343	0.029564686	0.042766847	0.024773167	0.054694667	0.052910592	0.02864716	0	0.026302375	0.014782343	0.014782343	0.025282903	0.029564686	0.014782343	0.014782343	0	0	0.014782343	0.014782343	0.014782343	0.011418086	0	0.025079008	0	0.029564686	0	0.029564686	0.04975023	0.02650627	0.025996534	0.04918952	0
NODE_1324_length_19741_cov_14.491600__full	0	0	0	0	0	0	0	0	0	0	0	0	0.014802716	0	0	0	0	0	0	0	0	0	0	0	0	0.014802716	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1327_length_19700_cov_7.779909__full	0	0	0	0.08900256	0.1821995	0	0.0148337595	0.11278772	0	0	0	0.0148337595	0	0.05657289	0.0148337595	0	0.0148337595	0	0	0.010230179	0.0109462915	0.0148337595	0	0	0.05473146	0.083887465	0.039795395	0	0	0	0.059335038	0.0370844	0.0148337595	0	0.08450128	0	0	0.0074168798	0
NODE_1332_length_19597_cov_6.917068__full	0	0	0	0	0	0.029721808	0	0	0	0	0	0	0	0	0.027973466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1334_length_19569_cov_12.841243__full	0	0	0	0	0	0	0	0	0.014933827	0	0	0	0	0	0	0	0	0	0	0	0.011123126	0	0	0.014933827	0	0	0	0	0	0	0	0	0	0.014933827	0	0	0	0	0
NODE_1341_length_19534_cov_14.089066__full	0	0	0	0	0.014960793	0	0	0	0	0.03740198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1342_length_19534_cov_5.284178__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010524143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014960793	0	0
NODE_1347_length_19502_cov_6.624800__full	0	0	0	0.039582472	0	0	0	0	0.014985532	0	0.014985532	0.029971063	0.029971063	0.026250517	0.014985532	0.024390243	0	0	0	0.029971063	0.029971063	0.013952047	0	0.014985532	0	0	0.014985532	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1348_length_19496_cov_8.367737__full	0	0	0	0.014990179	0.035873048	0	0.074950896	0.07371033	0.029980358	0.009407629	0.027602606	0	0.043523207	0.0712292	0.014990179	0.014990179	0.029980358	0.012509046	0.044970535	0.1301561	0	0	0.010544815	0	0.0494159	0.014990179	0.014990179	0	0.014990179	0	0.03607981	0.014990179	0.014990179	0.014990179	0.014990179	0.02646542	0.025224853	0	0.029980358
NODE_1351_length_19434_cov_13.871270__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012652976	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015038374	0.0076747565	0	0	0	0	0.015038374	0	0	0
NODE_1355_length_19407_cov_15.954682__full	0	0	0	0	0	0	0.030118918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015059459	0	0	0.015059459	0	0	0	0	0
NODE_1365_length_19306_cov_27.301036__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1369_length_19271_cov_7.770551__full	0	0	0	0.01516657	0	0	0	0	0	0	0.045395114	0.027090633	0	0	0	0.029077977	0	0	0	0	0	0	0	0	0	0	0	0.00742639	0	0	0	0	0	0	0	0	0	0	0
NODE_1370_length_19242_cov_9.805778__full	0	0	0	0	0	0	0	0	0	0	0.009951812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030379217
NODE_1373_length_19236_cov_8.144537__full	0	0	0	0	0	0	0	0	0	0	0	0	0.0132033955	0	0.042334694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1376_length_19155_cov_10.636492__full	0	0	0	0.015259142	0	0.027571691	0	0	0	0.014785583	0	0.026940279	0.09660616	0	0	0	0	0	0	0	0.012523021	0	0	0	0	0	0	0	0	0	0	0	0.015259142	0	0	0.015259142	0	0	0
NODE_1381_length_19143_cov_7.285549__full	0	0	0	0	0	0.014215764	0.030537566	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015268783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1384_length_19135_cov_7.331845__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1396_length_19001_cov_9.547455__full	0	0	0	0.0461514	0.0153838	0	0	0	0	0.0131558	0	0.0307676	0.0153838	0.0153838	0	0.0615352	0	0	0	0	0.0461514	0	0.022279985	0.011352183	0.0307676	0.0153838	0	0.022704367	0	0	0.0307676	0	0	0.0615352	0	0.0153838	0	0	0
NODE_1408_length_18910_cov_7.761735__full	0.015458422	0	0	0	0	0.007729211	0	0	0	0.015458422	0	0	0	0.010447761	0	0	0.013859275	0	0	0	0	0	0	0	0	0	0	0.030916844	0	0.012899787	0	0	0	0	0	0	0.015458422	0.015458422	0
NODE_1414_length_18868_cov_7.595397__full	0	0	0	0.014852014	0	0	0	0	0	0	0	0.011219148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1419_length_18804_cov_20.143545__full	0	0	0	0	0	0	0	0	0.015546263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1420_length_18801_cov_7.552722__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031097528	0	0.015548764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1424_length_18755_cov_11.317324__full	0	0	0	0.015587208	0.015587208	0	0	0	0	0.015587208	0	0	0	0	0	0.009997313	0.015587208	0	0	0	0	0.031174416	0	0	0	0	0	0	0	0	0	0	0	0.007793604	0	0	0	0	0
NODE_1434_length_18625_cov_8.406996__full	0	0	0	0	0.030419486	0.013531799	0	0.031393774	0	0	0.023220569	0	0	0	0	0	0	0	0	0	0	0.015696887	0.015696887	0.027063599	0	0	0	0	0.015696887	0	0.060297698	0	0	0	0.012665764	0.015696887	0	0	0
NODE_1442_length_18571_cov_11.907319__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1443_length_18559_cov_16.490683__full	0.007876582	0	0	0.015753165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015753165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1446_length_18527_cov_142.411168__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103390105	0	0	0	0	0	0.015780596	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1451_length_18509_cov_12.882944__full	0	0	0	0	0	0.06187701	0	0	0.015796067	0	0.015796067	0.015796067	0	0	0.015796067	0	0	0	0	0	0	0.015796067	0	0.015796067	0	0	0.015796067	0	0	0.015796067	0	0	0	0.047388203	0	0	0	0.0652541	0
NODE_1454_length_18470_cov_24.414675__full	0.015829694	0	0	0	0	0	0	0	0	0	0.007914847	0.012882096	0.014628821	0.031659387	0.012008734	0.015829694	0.012445414	0	0	0.030895196	0	0	0.013427948	0	0	0	0	0.012554585	0	0	0.011462882	0	0.06943231	0	0.031659387	0	0.015829694	0	0
NODE_1461_length_18424_cov_31.818936__full	0	0	0	0	0.015869541	0	0	0	0	0	0	0	0	0.011491737	0	0	0	0	0	0	0	0	0	0	0.015869541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1462_length_18422_cov_12.565028__full	0	0	0	0.024627846	0.015871279	0.012259195	0	0	0	0	0.047613837	0.07049037	0	0	0	0.015871279	0.015871279	0.05987303	0.015871279	0	0	0.015871279	0	0.031742558	0	0	0	0.031742558	0.014338879	0.015871279	0	0	0	0.015871279	0.015871279	0	0	0	0
NODE_1467_length_18393_cov_14.897343__full	0	0	0	0.071589105	0.029381132	0.015896508	0.05563778	0.031793017	0	0.06534013	0.07948254	0	0	0.015896508	0.015896508	0.074987665	0.007948254	0.015896508	0.015896508	0.015896508	0.015896508	0.05563778	0.05563778	0.031793017	0.02499589	0.051581427	0.04319465	0.015896508	0	0.015896508	0.07838623	0.015896508	0	0.047689524	0.06731349	0.030915968	0.06270898	0.045058377	0.04341391
NODE_1471_length_18366_cov_8.786719__full	0	0	0	0	0	0	0	0	0.01592007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1481_length_18284_cov_6.948694__full	0	0	0	0.031984117	0.015992058	0.015992058	0	0	0.011139296	0	0.031984117	0.015440608	0.023271203	0.015992058	0	0.015992058	0	0	0	0	0	0.031984117	0.015992058	0.079960294	0.028123965	0.047314435	0.031984117	0	0	0.015992058	0.031984117	0.030219477	0	0.012903937	0	0	0.031984117	0	0
NODE_1483_length_18271_cov_8.473145__full	0	0	0	0.032007065	0	0	0.016003532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011147288	0	0	0	0	0	0	0	0	0.016003532	0	0	0
NODE_1486_length_18255_cov_7.122935__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
