Contig	T0-E-Dry-soil-A Mean	T0-E-Dry-soil-B Mean	T0-E-Dry-soil-C Mean	T1-E-H218O-A Mean	T1-E-H218O-B Mean	T1-E-H218O-C Mean	T1-E-H218O-P-A Mean	T1-E-H218O-P-B Mean	T1-E-H218O-P-C Mean	T1-E-H2O-A Mean	T1-E-H2O-B Mean	T1-E-H2O-C Mean	T1-E-H2O-P-A Mean	T1-E-H2O-P-B Mean	T1-E-H2O-P-C Mean	T2-E-H218O-A Mean	T2-E-H218O-B Mean	T2-E-H218O-C Mean	T2-E-H218O-P-A Mean	T2-E-H218O-P-B Mean	T2-E-H218O-P-C Mean	T2-E-H2O-A Mean	T2-E-H2O-B Mean	T2-E-H2O-C Mean	T2-E-H2O-P-A Mean	T2-E-H2O-P-B Mean	T2-E-H2O-P-C Mean	T3-E-H218O-A Mean	T3-E-H218O-B Mean	T3-E-H218O-C Mean	T3-E-H218O-P-A Mean	T3-E-H218O-P-B Mean	T3-E-H218O-P-C Mean	T3-E-H2O-A Mean	T3-E-H2O-B Mean	T3-E-H2O-C Mean	T3-E-H2O-P-A Mean	T3-E-H2O-P-B Mean	T3-E-H2O-P-C Mean
NODE_2183_length_19504_cov_9.183819__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2187_length_19487_cov_28.002992__full	1.2734654	1.5556705	0.043440036	0	0	0	0	0	0	0.05481719	0	0	0	0	0.028960025	0.0144800125	0.0144800125	0	0	0	0	0	0	0.07633035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2189_length_19485_cov_9.413752__full	0.041324023	0.02896302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2191_length_19483_cov_10.353487__full	0.043449026	0.1810376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2192_length_19483_cov_9.435565__full	0	0.028966017	0	0	0	0	0	0	0	0.09817411	0	0	0	0.0144830085	0	0.19138262	0.07096674	0.05131123	0	0	0	0.19448611	0	0.15170951	0.0144830085	0.23586613	0.021724513	0	0	0	0	0	0	0.0144830085	0	0	0	0	0
NODE_2196_length_19460_cov_8.942307__full	0	0.0145002585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2201_length_19433_cov_19.587669__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2202_length_19433_cov_9.507603__full	0.06990614	0.05808225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014520562	0	0	0	0	0	0	0.014468703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2217_length_19346_cov_11.676313__full	0.17144197	0.44467598	0	0	0	0	0	0	0	0.029172745	0	0	0	0	0	0.043759115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2219_length_19337_cov_9.326229__full	0.122583	0.07296607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2220_length_19331_cov_7.631916__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2223_length_19309_cov_14.976002__full	0.043843623	0.013048698	0	0	0	0	0	0	0	0.13810742	0	0	0	0.043843623	0	0.18268177	0.08027559	0.027141292	0.014614541	0	0.058458164	0.10532909	0	0.058458164	0.014614541	0.12244898	0.014614541	0	0	0	0	0	0	0.029229082	0	0	0	0	0
NODE_2225_length_19306_cov_10.345707__full	0	0.02923366	0	0	0	0	0	0	0	0.010127375	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01461683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2226_length_19287_cov_7.649573__full	0.97956836	0.6288342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2228_length_19278_cov_10.616664__full	0.14638227	0.32204098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2230_length_19267_cov_17.344428__full	0.42417744	0.087252185	0	0	0	0	0	0	0	0.02918868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2235_length_19252_cov_8.789171__full	0.014658151	0.08051513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2236_length_19242_cov_11.827665__full	0.13199246	0.15294364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2237_length_19239_cov_8.656374__full	0.2420242	0.13934727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2238_length_19237_cov_10.722594__full	0.22004506	0.029339341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2239_length_19235_cov_10.993050__full	0.44013622	0.78648156	0	0	0	0	0	0	0	0.04569033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2245_length_19214_cov_7.625739__full	0.029374737	0.029374737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069765	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2250_length_19163_cov_17.047472__full	0.014726765	0.05890706	0	0	0	0	0	0	0	0.014726765	0	0	0	0	0	0.036816914	0.034397516	0	0	0	0	0.0073633827	0	0.02945353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2258_length_19115_cov_9.991902__full	0	0.029528078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2259_length_19102_cov_37.759880__full	4.4154706	5.391621	0	0	0	0	0	0	0	0.058727313	0	0	0.029548332	0.029548332	0	0.007387083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2261_length_19085_cov_12.056884__full	0	0.014787431	0	0	0	0	0	0	0	0.029574862	0	0	0	0	0	0	0.04436229	0	0	0	0	0	0	0	0	0	0	0	0.010668075	0	0	0	0	0	0	0	0	0	0
NODE_2262_length_19084_cov_11.027074__full	0.110911585	0.11830569	0	0	0	0	0	0	0	0.2868385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2263_length_19079_cov_8.728504__full	2.2027576	2.4378467	0.029584236	0	0	0	0	0	0	0.043214116	0	0	0.007396059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2264_length_19076_cov_7.708753__full	0.3328754	0.16273908	0	0	0	0	0	0	0	0.014266089	0	0	0	0	0.022191694	0.014794462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2265_length_19074_cov_13.417128__full	0.16254492	0.21390827	0	0	0	0	0	0	0	0.05210315	0	0	0	0	0	0.007398013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2272_length_19031_cov_25.545795__full	0.16312696	0.07414862	0	0	0	0	0	0	0	0.07573751	0	0	0	0	0	0.03707431	0	0	0	0	0.0141412	0	0	0	0	0	0.041205443	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2276_length_19008_cov_12.387805__full	0.00503765	0.007423905	0.017499205	0	0	0	0	0	0	0.01484781	0	0	0	0	0	0	0.021794464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2280_length_18990_cov_5.870150__full	2.1495223	2.1056795	0.014861995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2284_length_18956_cov_7.948878__full	0.014888865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2285_length_18954_cov_10.723681__full	0.037226122	0.10253137	0	0	0	0	0	0	0	0.044671346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2289_length_18947_cov_8.514697__full	0.022343991	0.0072883973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2294_length_18919_cov_21.573273__full	0.067131974	0.15664127	0	0	0	0	0	0	0	0.07459108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2296_length_18906_cov_16.678683__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2298_length_18902_cov_11.383449__full	0.20904437	0.02986348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2301_length_18894_cov_9.417664__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08215962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2305_length_18872_cov_16.680232__full	0.089734	0.16451234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26135027	0	0.014955667	0	0	0	0.5331695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2310_length_18842_cov_14.705383__full	0	0.052428845	0	0	0	0	0	0	0	0.046971966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0074898354	0.029959342	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2316_length_18806_cov_8.312129__full	0.59283876	0.32257718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2317_length_18795_cov_8.518828__full	0.015017431	0.030034862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2321_length_18787_cov_11.812446__full	0.21033429	0.12770295	0	0	0	0	0	0	0	0.120191015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030047754	0	0	0	0	0	0	0	0	0	0.015023877	0	0	0	0	0
NODE_2323_length_18759_cov_7.504019__full	1.8320168	2.0740502	0	0	0	0	0	0	0	0.012896986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2324_length_18755_cov_6.781893__full	0.09029831	0	0	0	0	0	0	0	0	0.015049717	0	0	0	0	0	0.044074174	0.037194304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2328_length_18732_cov_9.820158__full	0	0.013884405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014745452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2334_length_18701_cov_8.533652__full	0.07546763	0.23394965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04528058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2335_length_18700_cov_10.619429__full	0	0.06037736	0	0	0	0	0	0	0	0.01509434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2336_length_18688_cov_43.993007__full	0.99368864	1.3743123	0	0	0	0	0	0	0	0	0	0	0	0	0.027618945	0.01510411	0	0	0	0	0	0	0	0.01510411	0	0.01510411	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2337_length_18675_cov_8.939546__full	0.18877193	0.29473683	0	0	0	0	0	0	0	0.02202429	0	0	0	0	0	0.04534413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2338_length_18675_cov_7.522879__full	0.2191633	0.24933873	0	0	0	0	0	0	0	0.01511471	0	0	0	0	0	0	0	0	0	0.01511471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2339_length_18670_cov_9.091971__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2340_length_18659_cov_18.238955__full	0.068074994	0.1815333	0	0	0	0	0	0	0	0.2309147	0	0	0	0	0	0.022691663	0.015127775	0	0	0	0	0	0	0	0	0	0.015127775	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2347_length_18591_cov_12.172507__full	0	0.09110135	0.015183559	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045550674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2348_length_18587_cov_10.675952__full	0.015186853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030373706	0	0	0	0	0	0	0	0	0	0	0.014752942	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2350_length_18586_cov_6.022502__full	0	0.030375352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2357_length_18549_cov_7.977236__full	0.045654655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2361_length_18536_cov_16.352823__full	0.1370608	0.2817361	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03801806	0	0	0	0	0	0.030457957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2365_length_18530_cov_8.137106__full	3.707345	4.67568	0	0	0	0	0	0.01468988	0	0.12557127	0	0	0.007616975	0.01523395	0.01523395	0.0049510337	0	0	0	0	0	0	0	0.022850925	0	0.04662677	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2371_length_18513_cov_10.527316__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015248053	0	0	0	0	0	0	0	0	0.015248053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2373_length_18509_cov_25.193645__full	1.9400294	1.9563701	0.007625688	0	0	0	0	0	0	0.015251376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2374_length_18504_cov_15.762293__full	1.122916	1.7210963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01525553	0	0	0	0	0	0	0	0.01525553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2378_length_18485_cov_15.280757__full	3.0345242	3.5863104	0.015271339	0	0	0	0	0	0	0.037305698	0	0	0	0	0.030542677	0.1449141	0.015271339	0.030542677	0	0	0	0.061085355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2379_length_18484_cov_11.629154__full	0.2748991	0.54199845	0	0	0	0	0	0	0	0.045816515	0	0	0	0	0.007636086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2381_length_18480_cov_11.617975__full	0.076377526	0.44298965	0	0	0	0	0	0	0	0.009601746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007637752	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2383_length_18470_cov_14.075880__full	1.5192139	1.5193231	0	0	0	0	0	0	0	0.04585153	0	0	0.015283843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2384_length_18467_cov_25.148519__full	0.07643173	0.041000165	0	0	0	0	0	0	0	0.0120107	0	0	0	0	0	0.007643173	0	0	0	0	0	0	0	0.030572692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2385_length_18465_cov_16.528041__full	0	0.03057603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2387_length_18463_cov_8.066924__full	0	0.0076448424	0	0	0	0	0	0	0	0.011358052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2388_length_18455_cov_8.468294__full	1.3454794	1.4505327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152417375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2390_length_18454_cov_8.334841__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2391_length_18444_cov_10.637558__full	0.74445176	0.5708976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019459933	0	0	0	0	0	0	0	0	0.06122226	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2393_length_18441_cov_15.025079__full	0.26023728	0.16838883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2399_length_18424_cov_22.941446__full	0.535296	0.3677356	0	0	0	0	0	0	0	0.04596695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2400_length_18416_cov_9.477098__full	0.9574072	1.1626519	0	0	0	0	0	0	0	0.04598708	0	0	0	0	0	0.02299354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2403_length_18412_cov_27.215257__full	0.015332384	0.015332384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2404_length_18411_cov_9.291557__full	0.5190296	0.78834677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2407_length_18408_cov_13.431809__full	0	0.03828459	0	0	0	0	0.015335743	0	0	0.014459415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2410_length_18389_cov_17.998141__full	0.030703438	0.030703438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015022754	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2411_length_18385_cov_12.430384__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030710172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2418_length_18335_cov_23.372724__full	5.0808907	3.469123	0.061589222	0	0	0	0.011547979	0.046191916	0	0	0	0	0.015397306	0	0.061589222	1.5500138	1.1470443	0.07896618	0	0	0.10778114	0	0.015287325	0.069287874	0	0.123178445	0.17706901	0	0.028594997	0.030794611	0	0	0	0.015397306	0	0.007698653	0	0	0
NODE_2419_length_18329_cov_14.417883__full	0	0	0	0	0	0	0	0	0	0.18796414	0	0	0	0	0	0.06347984	0.09241433	0	0	0	0	0.009241433	0	0.030804776	0.015402388	0.007591177	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2423_length_18317_cov_8.639477__full	0.061650246	0.13871305	0	0	0	0	0	0	0	0.015412562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2426_length_18305_cov_12.516533__full	0.061690994	0.12338199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2429_length_18283_cov_9.863561__full	0.0077207303	0.04632438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2431_length_18267_cov_11.624670__full	0	0.034994755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2434_length_18253_cov_8.997686__full	0.054134674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2444_length_18205_cov_8.958577__full	0.61633897	1.5318748	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077540847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2447_length_18199_cov_12.560718__full	0.48412654	0.3101003	0	0	0	0	0	0	0	0	0	0	0.015513325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2450_length_18189_cov_18.066280__full	0.1241754	0.085370585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03104385	0.029713398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2453_length_18157_cov_9.410289__full	1.6003221	1.4771478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2454_length_18152_cov_69.657619__full	0	0.015553827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015553827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2466_length_18111_cov_20.560182__full	0.33517066	0.70135295	0.015589332	0	0.015589332	0	0	0	0	0	0	0	0	0	0	0.08501754	0.015589332	0	0	0	0.015589332	0.031178664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2467_length_18110_cov_19.060963__full	0.051169265	0.0155902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0311804	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2469_length_18103_cov_7.358531__full	0.015429176	0.062385116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2470_length_18096_cov_13.432461__full	0.08581299	0.24183662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2471_length_18093_cov_9.518506__full	2.4684834	3.8492448	0	0	0	0	0	0	0	0.2438834	0	0	0	0	0	0.16675027	0.031209942	0	0	0	0	0.13230786	0	0.061583906	0	0.06197403	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2473_length_18078_cov_19.402581__full	0.015618028	0.10932619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2478_length_18058_cov_15.049056__full	0.10944829	0.25016752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01507706	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2482_length_18047_cov_13.144139__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2485_length_18035_cov_10.213481__full	0.007827789	0.05479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2489_length_17996_cov_7.761133__full	0.10982853	0	0	0	0	0	0	0	0	0.01568979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2494_length_17979_cov_32.872539__full	0.047114253	0.07067138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2503_length_17919_cov_11.618743__full	0.9115876	1.0052339	0	0	0	0	0	0	0	0	0	0	0	0.01575778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2504_length_17916_cov_14.677275__full	0.00788022	0.12602724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2506_length_17901_cov_11.222952__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2507_length_17900_cov_8.606090__full	0.015774649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015774649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2508_length_17884_cov_10.660557__full	3.0892637	3.53857	0	0	0	0	0	0	0	0.00789444	0	0	0	0	0.04736664	0.0394722	0	0	0	0	0	0	0	0.03157776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2509_length_17883_cov_8.857063__full	0.094569445	0.15400666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2510_length_17881_cov_9.855247__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2513_length_17866_cov_12.395790__full	0.88202757	0.48205012	0	0	0	0	0	0	0	0.013321292	0	0	0	0	0.01569203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2517_length_17855_cov_8.477303__full	0	0.06325897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2520_length_17833_cov_8.525037__full	0.015834417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015834417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2526_length_17808_cov_29.505336__full	0.61796355	1.0621815	0	0	0	0	0	0	0	0.015856836	0	0	0	0	0	0.015856836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2530_length_17795_cov_9.867823__full	0.015868519	0.039671294	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007310853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2531_length_17786_cov_15.135467__full	0.03175323	0.06350646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015876615	0	0	0	0	0	0	0.03175323	0	0	0	0	0	0	0	0	0	0	0	0
